course_id,provider,institution,title,subject,url,price,level,num_subscribers,num_lectures,num_reviews,rating,content_duration,language,published_timestamp
e-119,edx,Harvard University,Science & Cooking: From Haute Cuisine to Soft Matter Science (physics),Physics,https://www.edx.org/course/science-cooking-from-haute-cuisine-to-soft-matte-2,169.0,Introductory,62673,0,0,0,40.0,English,
e-120,edx,Universitat Politècnica de Valencia,Python: aprender a programar,Computer Science,https://www.edx.org/course/python-aprender-a-programar,49.0,Introductory,21613,0,0,0,28.0,Español,
e-121,edx,"University of California, Berkeley",Marketing Analytics: Competitive Analysis and Market Segmentation,Computer Science,https://www.edx.org/course/marketing-analytics-competitive-analysis-and-marke,249.0,Intermediate,70682,0,0,0,24.0,English,
e-122,edx,Harvard University,MalariaX: Defeating Malaria from the Genes to the Globe,Biology & Life Sciences,https://www.edx.org/course/malariax-defeating-malaria-from-the-genes-to-the-g,49.0,Intermediate,37598,0,0,0,32.0,English,
e-123,edx,Harvard University,Entrepreneurship in Emerging Economies,Business & Management,https://www.edx.org/course/entrepreneurship-in-emerging-economies,125.0,Introductory,113602,0,0,0,24.0,English,
e-124,edx,The World Wide Web Consortium (W3C),JavaScript Introduction,Computer Science,https://www.edx.org/course/javascript-introduction,199.0,Introductory,160112,0,0,0,35.0,English,
e-125,edx,Indian Institute of Management Bangalore,People Management,Business & Management,https://www.edx.org/course/people-management,150.0,Introductory,113592,0,0,0,18.0,English,
e-126,edx,University of Washington,Using Email for Networking in English,Language,https://www.edx.org/course/using-email-for-networking-in-english,149.0,Introductory,57208,0,0,0,16.0,English,
e-127,edx,Stanford University,Databases: Relational Databases and SQL,Computer Science,https://www.edx.org/course/databases-5-sql,50.0,Introductory,20502,0,0,0,18.0,English,
e-128,edx,Dartmouth_IMTx-Dartmouth College-IMT,C Programming: Getting Started,Computer Science,https://www.edx.org/course/c-programming-getting-started,49.0,Introductory,104108,0,0,0,21.0,English,
e-129,edx,Massachusetts Institute of Technology,Supply Chain Analytics,Business & Management,https://www.edx.org/course/supply-chain-analytics,199.0,Introductory,145049,0,0,0,150.0,English,
e-130,edx,University of Pennsylvania,Programming for the Web with JavaScript,Computer Science,https://www.edx.org/course/programming-for-the-web-with-javascript,149.0,Intermediate,91406,0,0,0,28.0,English,
e-131,edx,Harvard University,Introduction to Digital Humanities,Humanities,https://www.edx.org/course/introduction-to-digital-humanities,99.0,Introductory,37501,0,0,0,21.0,English,
e-132,edx,Universitat Politècnica de Valencia,Upper-Intermediate English: Business and Industry,Language,https://www.edx.org/course/upper-intermediate-english-business,50.0,Intermediate,103704,0,0,0,16.0,English,
e-133,edx,United Arab Emirates University,EmSAT English Preparation - Level 1,Language,https://www.edx.org/course/emsat-english-preparation-level-1,49.0,Introductory,29101,0,0,0,15.0,English,
e-134,edx,"The University of California, San Diego",Python for Data Science,Data Analysis & Statistics,https://www.edx.org/course/python-for-data-science-2,350.0,Advanced,266978,0,0,0,90.0,English,
e-135,edx,"University of California, Berkeley",Empathy and Emotional Intelligence at Work,Business & Management,https://www.edx.org/course/empathy-and-emotional-intelligence-at-work,199.0,Introductory,45867,0,0,0,6.0,English,
e-136,edx,The University of Queensland,Design Thinking and Creativity for Innovation,Business & Management,https://www.edx.org/course/design-thinking-and-creativity-for-innovation,5.0,Intermediate,47549,0,0,0,90.0,English,
e-137,edx,Harvard University,China and Communism,History,https://www.edx.org/course/china-and-communism,139.0,Introductory,69104,0,0,0,30.0,English,
e-138,edx,MandarinX,Mandarin Chinese Level 1,Language,https://www.edx.org/course/mandarin-chinese-level-1,149.0,Introductory,56040,0,0,0,42.0,English,
e-139,edx,Massachusetts Institute of Technology,Introduction to Biology - The Secret of Life,Biology & Life Sciences,https://www.edx.org/course/introduction-to-biology-the-secret-of-life-3,150.0,Introductory,147512,0,0,0,120.0,English,
e-140,edx,Pontificia Universidad Javeriana,Photoshop: una herramienta para presentaciones innovadoras,Art & Culture,https://www.edx.org/course/photoshop-una-herramienta-para-presentaciones-in-2,19.0,Introductory,22969,0,0,0,45.0,Español,
e-141,edx,Harvard University,Causal Diagrams: Draw Your Assumptions Before Your Conclusions,Data Analysis & Statistics,https://www.edx.org/course/causal-diagrams-draw-your-assumptions-before-your,99.0,Introductory,50949,0,0,0,22.5,English,
e-142,edx,Tsinghua University,生活英语听说 | Conversational English Skills,Communication,https://www.edx.org/course/conversational-english-skills,49.0,Introductory,301585,0,0,0,30.0,English,
e-143,edx,Harvard University,Shakespeare’s Othello: The Moor,Humanities,https://www.edx.org/course/shakespeares-othello-the-moor,49.0,Introductory,31868,0,0,0,24.0,English,
e-144,edx,Universitat Politècnica de Valencia,Basic Spanish 2: One Step Further,Language,https://www.edx.org/course/basic-spanish-2-one-step-further,50.0,Introductory,67687,0,0,0,18.0,English,
